452,64,9228
453,64,17710
454,64,17680
455,64,8527
456,64,4908
457,64,1484
458,64,6515
459,64,23579
460,64,29255
461,64,8599
462,64,23339
463,64,32421
464,64,1878
465,65,9228
466,65,17710
467,65,17680
468,65,8527
469,65,1484
470,65,17156
471,65,4698
472,65,23579
473,65,6515
474,65,4907
475,65,34090
476,65,30747
477,65,21256
478,65,14707
479,65,9106
480,65,9102
481,65,9105
482,65,1302
483,65,9508
484,65,16846
485,65,9099
486,65,24892
487,65,5609
488,65,2646
489,65,16690
490,65,4694
491,65,21783
492,65,32841
493,66,21921
494,66,29453
495,66,8606
496,66,34034
497,66,29125
498,66,27314
499,68,25761
500,68,3513
501,69,9020
502,69,36685
503,69,35848
504,69,19464
505,69,17678
506,69,36477
507,69,35854
508,69,6116
509,69,29998
510,69,6132
511,69,7401
512,69,35903
513,70,24859
514,70,1732
515,70,5119
516,70,12403
517,70,6089
518,70,16107
519,70,20300
520,70,4921
521,72,5052
522,72,24084
523,72,8105
524,72,14996
525,72,7253
526,72,5644
527,72,8206
528,72,28833
529,72,26255
530,72,30383
531,73,36506
532,73,19801
533,73,22432
534,73,33691
535,73,23380
536,73,22849
537,73,32311
538,73,13184
539,73,25071
540,73,1561
541,74,35320
542,74,4066
543,74,9364
544,74,30233
545,74,21485
546,74,4222
547,74,1093
548,74,10760
549,74,11616
550,75,20627
551,75,14694
552,75,36816
553,75,17566
554,75,5468
555,75,28312
556,75,26243
557,75,9370
558,75,23430
559,75,9818
560,76,25047
561,76,11656
562,76,33385
563,76,897
564,76,5753
565,76,32800
566,76,6878
567,76,9266
568,77,12673
569,77,33423
570,77,4997
571,77,250
572,77,14606
573,78,27798
574,78,36846
575,78,4124
576,78,18890
577,78,36844
578,78,36842
579,78,11034
580,78,25719
581,79,1408
582,79,3068
583,79,29153
584,79,1854
585,79,28256
586,79,3175
587,80,7826
588,80,22905
589,80,20126
590,80,34637
591,80,6840
592,80,16819
593,80,5049
594,80,23399
595,80,32438
596,80,32451
597,80,4216
598,80,6759
599,80,31268
600,80,33337
601,81,34532
602,81,13435
603,81,5208
604,81,36905
605,81,24270
606,81,10799
607,81,3628
608,81,6743
609,82,4
610,82,3695
611,82,5124
612,82,9255
613,82,9256
614,82,9257
615,82,11886
616,82,13265
617,82,17227
618,82,31322
619,82,31723
620,82,34771
621,82,25224
622,82,3702
623,82,30697
624,82,34340
625,83,17684
626,83,27979
627,83,16928
628,83,32397
629,83,8182
630,83,15697
631,84,2658
632,84,9668
633,84,12023
634,84,20482
635,84,4401
636,85,23585
637,85,31754
638,85,17125
639,85,30328
640,85,16282
641,85,11011
642,85,29421
643,85,7534
644,85,29425
645,85,16623
646,85,9195
647,86,19367
648,87,20677
649,87,23923
650,87,24169
651,88,32209
652,88,9920
653,88,27422
654,88,2129
655,88,18234
656,88,7045
657,88,6811
658,88,29506
659,88,9463
660,88,32788
661,88,7216
662,88,16284
663,88,7005
664,89,26452
665,89,3045
666,89,4688
667,89,17982
668,89,2651
669,89,4659
670,89,33886
671,89,10706
672,89,9156
673,89,12613
674,89,32460
675,90,10284
676,90,35933
677,90,26333
678,90,29435
679,90,34630
680,90,24608
681,90,19902
682,91,12061
683,91,36170
684,91,31952
685,91,15523
686,91,30206
687,91,19181
688,91,30067
689,91,30346
690,92,11856
691,92,13216
692,92,31981
693,92,30880
694,92,19057
695,92,12176
696,92,8507
697,92,10323
698,92,30789
699,92,4593
700,93,8734
701,93,31829
702,93,7529
703,93,35767
704,93,9499
705,93,26498
706,93,36071
707,93,12094
708,94,14490
709,94,15501
710,94,1910
711,94,15480
712,94,19009
713,95,30087
714,95,35100
715,95,8936
716,95,8701
717,95,9633
718,95,32331
719,95,928
720,95,23524
721,95,3676
722,95,28224
723,95,21651
724,96,15547
725,96,19109
726,96,33034
727,96,11594
728,97,18240
729,97,1729
730,97,12268
731,97,7026
732,97,34639
733,97,28472
734,97,21384
735,97,5078
736,97,16241
737,97,10173
738,98,24487
739,98,13949
740,98,16835
741,98,24346
742,98,12106
743,98,448
744,98,31447
745,99,9668
746,99,24458
747,99,32818
748,99,33340
749,99,20046
750,99,16372
751,99,29894
752,99,21590
753,99,33534
754,100,28268
755,100,5144
756,100,33262
757,100,6094
758,101,41
759,101,17474
760,101,20895
761,101,31086
762,101,25729
763,101,4599
764,101,23971
765,101,14675
766,103,18801
767,103,9491
768,103,18411
769,103,29618
770,103,29968
771,103,17859
772,103,17183
773,103,9947
774,103,33822
775,103,13257
776,104,33044
777,104,29648
778,104,618
779,104,31867
780,104,21037
781,104,12875
782,104,30965
783,104,24842
784,104,31826
785,105,15245
786,105,7755
787,105,3669
788,105,24983
789,105,8793
790,105,23200
791,105,4291
792,105,11036
793,106,18939
794,106,2235
795,106,512
796,106,512
797,106,27536
798,106,17335
799,106,35627
800,106,1062
801,106,14051
802,106,35802
803,107,2601
804,107,23338
805,107,4989
806,107,25833
807,107,20960
808,107,24594
809,107,11957
810,107,34152
811,107,11629
812,107,22263
813,108,22758
814,108,23753
815,108,31487
816,108,21133
817,108,36237
818,108,23668
819,108,31400
820,108,36374
821,108,18712
822,108,9476
823,108,12595
824,108,34368
825,109,33346
826,109,8750
827,109,24971
828,109,24952
829,109,11779
830,109,1586
831,109,12670
832,109,7812
833,109,2290
834,109,6153
835,109,34082
836,109,6429
837,109,6957
838,109,10987
839,109,32433
840,110,28735
841,110,24220
842,110,2126
843,110,5254
844,110,2948
845,110,31386
846,110,35893
847,111,14113
848,112,30305
849,112,32893
850,112,31656
851,112,10120
852,112,21420
853,112,30584
854,112,12813
855,113,5463
856,113,12098
857,113,13779
858,113,13716
859,113,10302
860,113,20611
861,113,5527
862,113,8680
863,113,35315
864,113,21723
865,113,26668
866,113,15612
867,114,18385
868,114,25289
869,114,22599
870,114,6790
871,114,20890
872,114,19911
873,114,22362
874,114,10294
875,114,294
876,115,14802
877,115,13073
878,115,32827
879,115,16742
880,115,3171
881,115,9996
882,115,10899
883,115,10086
884,116,10382
885,116,26128
886,116,6344
887,116,16187
888,116,17641
889,116,5001
890,116,15022
891,116,16382
892,116,1191
893,116,14120
894,117,17644
895,117,10006
896,117,20045
897,117,35955
898,117,4427
899,117,30132
900,117,9784
901,117,28177
902,118,3052
903,118,3049
904,118,9202
905,118,24145
906,118,7107
907,118,33788
908,118,25235
909,118,11259
910,118,34948
911,119,16568
912,119,6785
913,119,24055
914,119,8699
915,119,5614
916,119,7265
917,119,18795
918,119,8693
919,119,23039
920,120,22245
921,120,28533
922,120,22071
923,120,27747
924,120,4284
925,120,28331
926,120,26026
927,121,2795
928,121,5207
929,121,25657
930,121,19212
931,121,10970
932,121,11779
933,122,353
934,122,9123
935,122,28709
936,122,30595
937,122,20729
938,122,7437
939,122,1879
940,122,1538
941,122,4496
942,122,22606
943,123,16496
944,123,30873
945,123,2565
946,123,5106
947,123,2490
948,123,30815
949,123,2132
950,123,22330
951,123,26896
952,123,21670
953,123,15314
954,124,12853
955,124,27737
956,124,10626
957,124,26850
958,124,30493
959,124,8499
960,124,8723
961,124,10801
962,125,2124
963,125,9046
964,125,16868
965,125,1960
966,125,7131
967,125,8675
968,125,2122
969,125,20461
970,126,128
971,126,7893
972,126,14430
973,126,33838
974,126,6016
975,126,20887
976,126,22596
977,126,8222
978,126,14971
979,127,14343
980,127,129
981,127,21911
982,127,22052
983,127,4056
984,127,3611
985,127,33847
986,127,28829
987,127,6973
988,127,2165
989,127,22028
990,127,9955
991,128,29509
992,128,24253
993,128,7089
994,128,7893
995,128,471
996,128,21348
997,128,4013
998,128,20105
999,128,26583
1000,128,36432
1001,128,18522
1002,129,33059
1003,129,4040
1004,129,20068
1005,129,16603
1006,129,15043
1007,129,26830
1008,129,7504
1009,129,14617
1010,129,23949
1011,130,27219
1012,130,11366
1013,130,11363
1014,130,8858
1015,130,25115
1016,130,3306
1017,130,7854
1018,132,22403
1019,132,2602
1020,132,1484
1021,132,31206
1022,132,29827
1023,132,14284
1024,132,780
1025,132,22992
1026,132,8085
1027,132,12331
1028,132,26753
1029,132,10091
1030,132,20541
1031,133,27569
1032,133,12650
1033,133,28133
1034,133,24435
1035,133,2449
1036,133,34468
1037,133,27317
1038,133,437
1039,134,25926
1040,134,16791
1041,134,16775
1042,134,1119
1043,134,21353
1044,136,21034
1045,136,31195
1046,136,14677
1047,136,12932
1048,136,1824
1049,136,23685
1050,136,28592
1051,136,29762
1052,136,42
1053,136,465
1054,137,27302
1055,137,24805
1056,137,15850
1057,137,13611
1058,137,1065
1059,137,2683
1060,137,24487
1061,137,35326
1062,137,34741
1063,137,18782
1064,139,4536
1065,140,4536
1066,141,23760
1067,142,24445
1068,142,17031
1069,142,17822
1070,142,36180
1071,142,17357
1072,142,834
1073,142,2905
1074,142,17876
1075,142,36178
1076,142,12951
1077,142,29543
1078,142,10031
1079,142,21211
1080,142,29521
1081,142,31389
1082,142,12982
1083,142,22633
1084,142,18155
1085,142,713
1086,142,17301
1087,142,23470
1088,142,7357
1089,142,33080
1090,142,18105
1091,142,25438
1092,142,18101
1093,142,13070
1094,142,18148
1095,142,33075
1096,142,12592
1097,142,36330
1098,142,33114
1099,142,33124
1100,142,17097
1101,142,22215
1102,142,31394
1103,142,17897
1104,142,23642
1105,143,8405
1106,144,25849
1107,144,22237
1108,144,4602
1109,144,24017
1110,144,33438
1111,144,31431
1112,144,2701
1113,144,8578
1114,145,4426
1115,145,31878
1116,145,7741
1117,145,11632
1118,145,30883
1119,145,18175
1120,145,36585
1121,145,4427
1122,145,26248
1123,145,33903
1124,145,947
1125,145,33852
1126,146,25214
1127,146,366
1128,146,9848
1129,146,1877
1130,146,5515
1131,146,937
1132,146,12468
1133,146,19979
1134,146,16944
1135,146,9756
1136,148,33162
1137,148,25757
1138,148,34058
1139,148,34500
1140,148,20771
1141,148,34577
1142,148,13296
1143,148,13525
1144,148,1105
1145,148,33190
1146,149,23564
1147,149,18864
1148,149,17751
1149,149,32818
1150,149,6564
1151,149,14722
1152,149,6153
1153,149,26735
1154,149,17139
1155,150,27364
1156,150,20199
1157,150,2777
1158,150,19926
1159,150,7786
1160,150,28598
1161,150,36660
1162,150,33745
1163,150,2183
1164,151,8656
1165,151,11368
1166,151,34895
1167,152,6621
1168,152,16890
1169,152,17294
1170,152,2136
1171,152,5239
1172,152,30612
1173,152,5085
1174,152,10603
1175,152,4844
1176,153,7231
1177,153,34512
1178,153,20361
1179,153,10524
1180,153,13099
1181,153,34946
1182,153,5352
1183,154,8853
1184,154,14194
1185,154,23017
1186,154,30605
1187,154,9406
1188,154,9712
1189,154,11430
1190,154,2734
1191,154,12485
1192,154,19436
1193,154,29504
1194,154,28835
1195,154,22582
1196,154,20206
1197,155,19424
1198,155,16579
1199,155,1348
1200,155,7982
1201,155,24522
1202,155,17686
1203,155,12114
1204,155,16947
1205,155,1673
1206,156,21250
1207,156,8210
1208,156,9014
1209,156,8581
1210,156,13659
1211,156,3018
1212,157,9951
1213,157,5784
1214,157,3955
1215,157,9274
1216,157,36886
1217,157,5773
1218,157,12311
1219,157,10688
1220,157,23651
1221,157,12218
1222,158,17275
1223,158,3036
1224,158,7848
1225,158,36664
1226,158,20396
1227,158,34871
1228,158,17678
1229,159,9824
1230,159,19407
1231,159,35998
1232,159,10952
1233,159,2141
1234,159,11436
1235,159,19052
1236,159,10066
1237,160,29220
1238,160,4020
1239,160,1426
1240,160,13049
1241,161,29220
1242,161,4020
1243,161,1426
1244,161,13049
1245,161,30272
1246,161,2298
1247,161,27613
1248,161,28348
1249,161,33048
1250,161,15779
1251,161,33615
1252,161,18318
1253,161,23960
1254,161,7238
1255,161,4389
1256,162,29220
1257,162,4020
1258,162,1426
1259,162,31617
1260,162,13049
1261,162,30272
1262,162,33615
1263,162,15949
1264,162,2298
1265,162,27613
1266,162,28348
1267,162,4389
1268,162,33048
1269,162,15779
1270,163,7221
1271,163,5110
1272,163,17974
1273,163,22778
1274,163,22558
1275,163,5611
1276,163,32230
1277,163,30740
1278,163,4005
1279,163,10160
1280,163,11938
1281,164,12911
1282,164,5814
1283,164,15021
1284,164,7444
1285,164,28135
1286,164,16938
1287,164,20019
1288,164,20892
1289,164,2063
1290,164,22132
1291,164,26437
1292,164,35614
1293,164,18272
1294,164,10112
1295,164,31627
1296,165,19363
1297,165,12005
1298,165,13655
1299,165,15841
1300,165,19973
1301,165,5870
1302,165,3820
1303,165,11278
1304,166,21164
1305,166,26271
1306,166,22989
1307,166,35519
1308,166,528
1309,166,26369
1310,166,23715
1311,166,14271
1312,167,8318
1313,167,3797
1314,167,11155
1315,167,19453
1316,167,16085
1317,167,20976
1318,167,14124
1319,167,6287
1320,167,8172
1321,168,9111
1322,168,7686
1323,168,8077
1324,168,32838
1325,168,7799
1326,168,30521
1327,168,8612
1328,168,9647
1329,168,5625
1330,169,7233
1331,169,26969
1332,169,6738
1333,169,4791
1334,169,22738
1335,169,493
1336,169,34612
1337,170,34057
1338,171,11563
1339,171,12032
1340,171,1490
1341,171,35693
1342,171,1338
1343,171,22585
1344,171,2871
1345,171,9193
1346,172,20330
1347,172,33743
1348,172,2706
1349,172,33134
1350,172,13675
1351,172,5302
1352,172,16414
1353,172,13966
1354,172,28469
1355,173,33783
1356,173,14014
1357,173,24626
1358,173,17846
1359,173,1854
1360,173,11365
1361,173,31425
1362,173,1851
1363,174,10219
1364,174,17818
1365,174,4094
1366,174,16926
1367,174,34178
1368,174,33181
1369,174,27911
1370,174,25569
1371,174,30325
1372,174,2037
1373,174,15094
1374,175,35654
1375,175,8914
1376,175,22044
1377,175,15778
1378,175,22347
1379,175,33691
1380,175,30865
1381,175,13950
1382,175,24581
1383,175,9942
1384,175,9749
1385,175,22372
1386,175,15941
1387,175,28507
1388,175,5335
1389,176,5638
1390,176,29173
1391,176,20211
1392,176,28717
1393,176,35670
1394,176,31942
1395,177,5995
1396,177,14631
1397,177,4359
1398,177,17722
1399,177,26202
1400,177,3438
1401,177,22110
1402,177,8546
1403,178,898
1404,178,33308
1405,178,21092
1406,178,18189
1407,178,26401
1408,178,31779
1409,178,2517
1410,178,9658
1411,178,24758
1412,178,9544
1413,179,898
1414,179,31779
1415,179,21092
1416,179,2517
1417,179,18189
1418,179,26401
1419,179,32157
1420,179,34601
1421,179,9658
1422,179,15521
1423,180,898
1424,180,31779
1425,180,235
1426,180,26857
1427,180,15454
1428,180,24758
1429,180,9544
1430,180,404
1431,180,26401
1432,180,18189
1433,180,21092
1434,181,33758
1435,181,6636
1436,181,7834
1437,181,31064
1438,181,4493
1439,181,35897
1440,181,6687
1441,182,16956
1442,184,21956
1443,184,10239
1444,184,5746
1445,184,24983
1446,184,8059
1447,184,7907
1448,184,566
1449,184,13822
1450,184,2148
1451,184,941
1452,185,19349
1453,185,14201
1454,185,12560
1455,185,6890
1456,185,8418
1457,185,5091
1458,185,15024
1459,185,330
1460,185,25139
1461,186,26761
1462,186,19684
1463,186,20036
1464,186,9347
1465,186,21934
1466,186,26810
1467,186,28170
1468,186,34655
1469,187,4610
1470,187,31219
1471,187,16370
1472,187,29865
1473,187,12679
1474,187,29844
1475,187,5617
1476,187,6417
1477,187,9344
1478,187,15026
1479,188,10921
1480,188,20396
1481,188,2471
1482,188,33336
1483,188,15656
1484,188,24867
1485,188,19206
1486,188,2777
1487,188,20250
1488,189,9546
1489,189,26953
1490,189,6123
1491,189,10523
1492,189,20444
1493,189,10754
1494,189,35786
1495,189,9737
1496,190,32306
1497,191,26298
1498,191,15278
1499,191,35200
1500,191,12314
1501,191,9316
1502,191,16211
1503,191,27500
1504,191,6569
1505,192,19611
1506,192,5799
1507,192,25538
1508,192,19549
1509,192,14463
1510,192,19609
1511,193,26840
1512,193,20197
1513,193,12123
1514,193,13695
1515,193,13928
1516,197,17681
1517,197,22459
1518,197,918
1519,197,32161
1520,197,12759
1521,197,32429
1522,197,15025
1523,197,29404
1524,197,26501
1525,197,7768
1526,197,26970
1527,198,5547
1528,198,29426
1529,198,21825
1530,198,33280
1531,198,4978
1532,198,35463
1533,198,8519
1534,198,4404
1535,198,20135
1536,198,5362
1537,198,7317
1538,198,34287
1539,198,16925
1540,199,19160
1541,199,36680
1542,199,35487
1543,199,5826
1544,199,35467
1545,200,18585
1546,200,31790
1547,200,36103
1548,200,15116
1549,200,15586
1550,200,36422
1551,200,6305
1552,200,18569
1553,200,30795
1554,200,26090
1555,202,21668
1556,202,575
1557,202,2367
1558,202,7778
1559,202,6229
1560,202,4565
1561,202,33013
1562,202,3827
1563,202,15854
1564,202,11546
1565,203,31920
1566,203,12362
1567,203,18530
1568,203,11811
1569,203,17060
1570,203,24382
1571,203,36204
1572,204,12193
1573,204,5899
1574,204,22672
1575,204,13428
1576,204,4515
1577,204,26295
1578,204,3788
1579,204,14794
1580,204,33712
1581,204,33737
1582,204,20789
1583,205,9395
1584,205,10750
1585,205,20355
1586,205,20880
1587,205,24360
1588,205,650
1589,205,29711
1590,205,3726
1591,205,9763
1592,206,19845
1593,206,31570
1594,206,10640
1595,206,19914
1596,206,33968
1597,206,4028
1598,206,14283
1599,206,25615
1600,206,8917
1601,206,11553
1602,206,15047
1603,207,25807
1604,207,15283
1605,207,8120
1606,207,960
1607,207,9754
1608,207,5673
1609,207,6603
1610,207,26737
1611,207,1095
1612,210,24878
1613,210,6424
1614,210,7070
1615,210,34622
1616,210,8494
1617,210,503
1618,210,25836
1619,210,7927
1620,210,5326
1621,210,24573
1622,210,3524
1623,210,34271
1624,210,15731
1625,211,35652
1626,211,6404
1627,211,7460
1628,211,23956
1629,211,28400
1630,211,20291
1631,211,9567
1632,211,11636
1633,211,20253
1634,211,9200
1635,212,11639
1636,212,13975
1637,212,28559
1638,212,16801
1639,212,36610
1640,212,9578
1641,212,16364
1642,213,32268
1643,213,7021
1644,213,19263
1645,213,3131
1646,213,32467
1647,213,13305
1648,215,3801
1649,215,15284
1650,215,15956
1651,215,24053
1652,215,18192
1653,215,13462
1654,215,22117
1655,215,28085
1656,215,22972
1657,215,5096
1658,215,5099
1659,216,19939
1660,216,14848
1661,216,15791
1662,216,20417
1663,216,17770
1664,216,28239
1665,216,13205
1666,216,23191
1667,217,33256
1668,218,17788
1669,218,31706
1670,218,29840
1671,218,34427
1672,218,19666
1673,218,23583
1674,218,6036
1675,219,11797
1676,219,1298
1677,220,5529
1678,220,26661
1679,220,18704
1680,220,16202
1681,220,15509
1682,220,28321
1683,220,24030
1684,220,21166
1685,220,26649
1686,220,10235
1687,220,21639
1688,220,34575
1689,221,29426
1690,221,25992
1691,221,23011
1692,221,16204
1693,221,30574
1694,221,10515
1695,221,11816
1696,221,33413
1697,222,16114
1698,222,28120
1699,222,21233
1700,222,33244
1701,222,27333
1702,222,34896
1703,222,119
1704,222,25233
1705,223,15994
1706,223,3905
1707,223,8807
1708,223,14500
1709,223,14187
1710,223,708
1711,223,3921
1712,223,30991
1713,223,18378
1714,223,4400
1715,223,870
1716,223,2989
1717,225,19663
1718,225,26851
1719,225,30945
1720,225,30348
1721,225,30360
1722,225,3708
1723,225,1406
1724,225,31351
1725,225,18613
1726,225,22895
1727,225,29687
1728,226,24806
1729,226,26297
1730,226,21189
1731,226,20392
1732,226,17216
1733,226,15609
1734,226,117
1735,227,23251
1736,227,28427
1737,227,11029
1738,227,30354
1739,227,273
1740,227,1885
1741,227,910
1742,227,11116
1743,227,26709
1744,227,96
1745,227,15309
1746,227,4778
1747,228,17136
1748,228,16069
1749,228,1650
1750,228,17643
1751,228,8037
1752,229,23801
1753,229,30202
1754,229,2905
1755,229,18148
1756,229,36386
1757,229,36360
1758,229,22729
1759,229,34374
1760,229,22628
1761,230,6970
1762,230,16919
1763,230,24905
1764,230,11699
1765,230,22402
1766,230,26349
1767,230,29512
1768,230,33427
1769,230,26514
1770,230,16202
1771,231,5198
1772,231,7529
1773,231,6867
1774,231,26491
1775,231,35999
1776,232,19363
1777,232,26121
1778,232,17712
1779,232,21519
1780,232,31177
1781,232,23348
1782,232,17739
1783,233,18072
1784,233,15431
1785,233,22487
1786,233,12003
1787,233,24918
1788,233,25309
1789,233,26784
1790,233,29125
1791,233,33626
1792,233,25623
1793,233,4328
1794,233,4658
1795,234,9397
1796,234,16827
1797,234,10160
1798,234,11033
1799,234,14892
1800,234,12004
1801,234,10381
1802,234,15477
1803,234,24602
1804,235,35847
1805,235,6126
1806,235,29923
1807,235,20190
1808,235,11976
1809,235,35856
1810,235,35566
1811,235,36143
1812,236,33184
1813,236,14328
1814,236,26626
1815,236,8496
1816,237,24551
1817,237,11650
1818,237,1787
1819,237,23983
1820,237,25539
1821,237,21143
1822,237,24853
1823,237,1246
1824,237,29274
1825,237,34155
1826,239,22039
1827,239,20776
1828,239,28135
1829,239,4567
1830,239,8392
1831,239,7861
1832,239,29022
1833,239,21190
1834,239,29009
1835,239,31603
1836,239,33209
1837,239,35587
1838,239,32132
1839,239,10515
1840,239,23422
1841,239,34410
1842,240,6750
1843,240,24924
1844,240,36008
1845,240,19869
1846,240,6105
1847,240,22959
1848,241,9319
1849,241,18195
1850,241,6898
1851,241,6812
1852,241,1558
1853,241,29336
1854,241,16101
1855,241,13912
1856,242,35553
1857,242,6156
1858,242,33758
1859,242,11166
1860,242,35852
1861,242,6750
1862,242,35566
1863,242,12441
1864,243,12821
1865,243,11776
1866,243,20487
1867,243,4823
1868,243,13944
1869,243,15907
1870,244,3616
1871,244,11109
1872,244,25443
1873,244,7449
1874,244,26351
1875,244,6348
1876,244,28080
1877,244,10093
1878,244,15700
1879,244,1178
1880,245,28254
1881,245,29024
1882,245,31784
